frame,ped_id,state,ped_type,x,y,vx,vy
21,2,1,3,4.153244972229004,1.8497066497802734,1.775714635848999,0.7975140810012817
21,3,1,3,3.7452728748321533,2.097809314727783,1.5439878702163696,1.2282313108444214
21,4,1,3,1.9854494333267212,1.5225028991699219,-0.582567036151886,1.4482368230819702
21,5,1,3,2.3968470096588135,3.251429319381714,-0.6547349691390991,2.3573615550994873
21,6,1,3,1.5371112823486328,2.9216198921203613,-1.6412092447280884,1.8989322185516357
21,7,1,3,3.6931073665618896,1.462765097618103,1.2634977102279663,1.0494384765625
21,8,1,3,5.5731000900268555,37.592002868652344,4.723586082458496,-2.6101438999176025
21,9,1,3,3.23160457611084,38.48917007446289,1.2251719236373901,-1.3857284784317017
21,10,1,3,3.56259822845459,37.62069320678711,1.3629505634307861,-1.4410796165466309
21,11,1,3,2.7908425331115723,36.751190185546875,0.6032282114028931,-2.4647810459136963
21,12,1,3,1.2616647481918335,38.46478271484375,1.0390888452529907,-0.7171469330787659
21,13,1,3,4.341308116912842,38.28593826293945,2.616448163986206,-2.053251028060913
21,14,1,3,1.8758020401000977,38.24580383300781,-0.05185230076313019,-1.1968684196472168
21,15,1,3,1.638958215713501,38.56656265258789,0.8900531530380249,-0.08040060102939606
22,0,1,3,2.902303695678711,1.6631815433502197,0.8833191394805908,0.6765764951705933
22,1,1,3,2.5866546630859375,2.0500190258026123,0.37549033761024475,1.0104737281799316
22,2,1,3,4.187370300292969,1.8666369915008545,1.7062697410583496,0.8465193510055542
22,3,1,3,3.7749509811401367,2.12372088432312,1.4839105606079102,1.2955830097198486
22,4,1,3,1.975542426109314,1.5517168045043945,-0.49535125494003296,1.4606941938400269
22,5,1,3,2.3843681812286377,3.2970659732818604,-0.6239444613456726,2.281829357147217
22,6,1,3,1.5055773258209229,2.9584553241729736,-1.576697826385498,1.8417770862579346
22,7,1,3,3.717360734939575,1.4824559688568115,1.2126721143722534,0.9845447540283203
22,8,1,3,5.6651506423950195,37.540531158447266,4.602527141571045,-2.5736217498779297
22,9,1,3,3.2564480304718018,38.461029052734375,1.2421727180480957,-1.4070744514465332
22,10,1,3,3.590684175491333,37.593017578125,1.404295802116394,-1.3837436437606812
22,11,1,3,2.8037819862365723,36.705223083496094,0.6469743251800537,-2.2983155250549316
22,12,1,3,1.285474419593811,38.45014953613281,1.2094173431396484,-0.725736677646637
22,13,1,3,4.391547203063965,38.24457550048828,2.511951208114624,-2.0680932998657227
22,14,1,3,1.8773980140686035,38.22197341918945,0.07979828119277954,-1.1914317607879639
22,15,1,3,1.6598402261734009,38.565826416015625,1.0251635313034058,-0.042739976197481155
23,0,1,3,2.9203124046325684,1.6773375272750854,0.9004305601119995,0.7078008055686951
23,1,1,3,2.5946531295776367,2.070767879486084,0.39992618560791016,1.0374411344528198
23,2,1,3,4.220109462738037,1.8845027685165405,1.6369481086730957,0.8932881951332092
23,3,1,3,3.803476333618164,2.1508965492248535,1.426262617111206,1.3587861061096191
23,4,1,3,1.9673194885253906,1.5811491012573242,-0.41114920377731323,1.4716176986694336
23,5,1,3,2.372478485107422,3.341252326965332,-0.5944846272468567,2.2093145847320557
23,6,1,3,1.47530996799469,2.994189977645874,-1.513368844985962,1.7867339849472046
23,7,1,3,3.7406468391418457,1.5008718967437744,1.164299488067627,0.9207969903945923
23,8,1,3,5.754876613616943,37.48976135253906,4.4863080978393555,-2.5385591983795166
23,9,1,3,3.281628370285034,38.432518005371094,1.2590199708938599,-1.42555570602417
23,10,1,3,3.6195640563964844,37.566444396972656,1.444000005722046,-1.3286818265914917
23,11,1,3,2.817561388015747,36.662452697753906,0.6889722943305969,-2.1385066509246826
23,12,1,3,1.31222665309906,38.43544387817383,1.3511985540390015,-0.7306029796600342
23,13,1,3,4.4397807121276855,38.20293426513672,2.4116640090942383,-2.081970453262329
23,14,1,3,1.8814318180084229,38.19826889038086,0.20169055461883545,-1.1851354837417603
23,15,1,3,1.6826788187026978,38.56573486328125,1.1283445358276367,-0.0093793710693717
24,0,1,3,2.9386203289031982,1.6921262741088867,0.9153926968574524,0.7394382953643799
24,1,1,3,2.6031410694122314,2.0920004844665527,0.4243942201137543,1.0616264343261719
24,2,1,3,4.251461982727051,1.9032596349716187,1.5676325559616089,0.9378447532653809
24,3,1,3,3.8308937549591064,2.1792490482330322,1.370873212814331,1.4176223278045654
24,4,1,3,1.9607203006744385,1.6107760667800903,-0.32995814085006714,1.4813508987426758
24,5,1,3,2.361152410507202,3.3840463161468506,-0.5663005113601685,2.1397030353546143
24,6,1,3,1.4462977647781372,3.0288591384887695,-1.4506075382232666,1.733453631401062
24,7,1,3,3.763021945953369,1.518066644668579,1.1187493801116943,0.8597357273101807
24,8,1,3,5.842371463775635,37.43966293334961,4.3747382164001465,-2.504899024963379
24,9,1,3,3.307140350341797,38.4036865234375,1.2755932807922363,-1.4416663646697998
24,10,1,3,3.6492066383361816,37.54092788696289,1.4821245670318604,-1.2758105993270874
24,11,1,3,2.8321471214294434,36.62274932861328,0.729291558265686,-1.9850887060165405
24,12,1,3,1.341247797012329,38.420745849609375,1.4583317041397095,-0.7320807576179504
24,13,1,3,4.486088752746582,38.161033630371094,2.3153979778289795,-2.0950348377227783
24,14,1,3,1.8877203464508057,38.17473220825195,0.31442397832870483,-1.176803469657898
24,15,1,3,1.7071468830108643,38.566192626953125,1.2161288261413574,0.019995521754026413
